id,gpcr1,gpcr2,sequence
,1JFP,5YHL,
,1JFP,5YQZ,
,1JFP,5YWY,
,1JFP,5ZBH,
,1JFP,5ZBQ,
,1JFP,5ZHP,
,1JFP,5ZK3,
,1JFP,5ZK8,
,1JFP,5ZKB,
,1JFP,5ZKC,
,1JFP,5ZKP,
,1JFP,5ZKQ,
,1JFP,6AK3,
,1JFP,6AKX,
,1JFP,6AKY,
,1JFP,6AQF,
,1JFP,6B3J,
,1JFP,6B73,
,1JFP,6BD4,
,1JFP,6BQG,
,1JFP,6BQH,
,1JFP,6C1Q,
,1JFP,6C1R,
,1JFP,6CM4,
,1JFP,6CMO,
,1JFP,6D26,
,1JFP,6D27,
,1JFP,6D9H,
,1JFP,6DDE,
,1JFP,6DDF,
,1JFP,6DRX,
,1JFP,6DRY,
,1JFP,6DRZ,
,1JFP,6DS0,
,1JFP,6E3Y,
,1JFP,6E+59,
,1JFP,6FFH,
,1JFP,6FFI,
,1JFP,6FJ3,
,1JFP,6FK6,
,1JFP,6FK7,
,1JFP,6FK8,
,1JFP,6FK9,
,1JFP,6FKA,
,1JFP,6FKB,
,1JFP,6FKC,
,1JFP,6FKD,
,1JFP,6FUF,
,1JFP,6G79,
,1JFP,6GDG,
,1JFP,6GPS,
,1JFP,6GPX,
,1JFP,6H7J,
,1JFP,6H7L,
,1JFP,6H7M,
,1JFP,6H7N,
,1JFP,6H7O,
,1JFP,6IBL,
,1JFP,6IGK,
,1JFP,6IGL,
,1JFP,6IIU,
,1JFP,6IIV,
,1JFP,6M9T,
,1JFP,6MEO,
,1JFP,6MET,
,1JFP,6MXT,
,1L9H,1F88,
,1L9H,1GZM,
,1L9H,1HZX,
,1L9H,1JFP,
,1L9H,1L9H,
,1L9H,1LN6,
,1L9H,1U19,
,1L9H,2G87,
,1L9H,2HPY,
,1L9H,2I35,
,1L9H,2I36,
,1L9H,2I37,
,1L9H,2J4Y,
,1L9H,2KS9,
,1L9H,2KSA,
,1L9H,2KSB,
,1L9H,2LNL,
,1L9H,2PED,
,1L9H,2R4R,
,1L9H,2R4S,
,1L9H,2RH1,
,1L9H,2VT4,
,1L9H,2X72,
,1L9H,2Y00,
,1L9H,2Y01,
,1L9H,2Y02,
,1L9H,2Y03,
,1L9H,2Y04,
,1L9H,2YCW,
,1L9H,2YCX,
,1L9H,2YCY,
,1L9H,2YCZ,
,1L9H,2YDO,
,1L9H,2YDV,
,1L9H,2Z73,
,1L9H,2ZIY,
,1L9H,3AYM,
,1L9H,3AYN,
,1L9H,3C9L,
,1L9H,3C9M,
,1L9H,3CAP,
,1L9H,3D4S,
,1L9H,3DQB,
,1L9H,3EML,
,1L9H,3KJ6,
,1L9H,3NY8,
,1L9H,3NY9,
,1L9H,3NYA,
,1L9H,3OAX,
,1L9H,3ODU,
,1L9H,3OE0,
,1L9H,3OE6,
,1L9H,3OE8,
,1L9H,3OE9,
,1L9H,3P0G,
,1L9H,3PBL,
,1L9H,3PDS,
,1L9H,3PQR,
,1L9H,3PWH,
,1L9H,3PXO,
,1L9H,3QAK,
,1L9H,3REY,
,1L9H,3RFM,
,1L9H,3RZE,
,1L9H,3SN6,
,1L9H,3UON,
,1L9H,3UZA,
,1L9H,3UZC,
,1L9H,3V2W,
,1L9H,3V2Y,
,1L9H,3VG9,
,1L9H,3VGA,
,1L9H,3VW7,
,1L9H,3ZEV,
,1L9H,3ZPQ,
,1L9H,3ZPR,
,1L9H,4A4M,
,1L9H,4AMI,
,1L9H,4AMJ,
,1L9H,4BEY,
,1L9H,4BEZ,
,1L9H,4BUO,
,1L9H,4BV0,
,1L9H,4BVN,
,1L9H,4BWB,
,1L9H,4DAJ,
,1L9H,4DJH,
,1L9H,4DKL,
,1L9H,4EA3,
,1L9H,4EIY,
,1L9H,4EJ4,
,1L9H,4GBR,
,1L9H,4GPO,
,1L9H,4GRV,
,1L9H,4IAQ,
,1L9H,4IAR,
,1L9H,4IB4,
,1L9H,4J4Q,
,1L9H,4JKV,
,1L9H,4K5Y,
,1L9H,4L6R,
,1L9H,4LDE,
,1L9H,4LDL,
,1L9H,4LDO,
,1L9H,4MBS,
,1L9H,4MQS,
,1L9H,4MQT,
,1L9H,4N4W,
,1L9H,4N6H,
,1L9H,4NC3,
,1L9H,4NTJ,
,1L9H,4O9R,
,1L9H,4OO9,
,1L9H,4OR2,
,1L9H,4PHU,
,1L9H,4PXF,
,1L9H,4PXZ,
,1L9H,4PY0,
,1L9H,4QIM,
,1L9H,4QIN,
,1L9H,4QKX,
,1L9H,4RWA,
,1L9H,4RWD,
,1L9H,4RWS,
,1L9H,4S0V,
,1L9H,4U14,
,1L9H,4U15,
,1L9H,4U16,
,1L9H,4UG2,
,1L9H,4UHR,
,1L9H,4WW3,
,1L9H,4X1H,
,1L9H,4XEE,
,1L9H,4XES,
,1L9H,4XNV,
,1L9H,4XNW,
,1L9H,4XT1,
,1L9H,4XT3,
,1L9H,4YAY,
,1L9H,4Z34,
,1L9H,4Z35,
,1L9H,4Z36,
,1L9H,4Z9G,
,1L9H,4ZJ8,
,1L9H,4ZJC,
,1L9H,4ZUD,
,1L9H,4ZWJ,
,1L9H,5A8E,
,1L9H,5C1M,
,1L9H,5CGC,
,1L9H,5CGD,
,1L9H,5CXV,
,1L9H,5D5A,
,1L9H,5D5B,
,1L9H,5D6L,
,1L9H,5DGY,
,1L9H,5DHG,
,1L9H,5DHH,
,1L9H,5DSG,
,1L9H,5DYS,
,1L9H,5EE7,
,1L9H,5EN0,
,1L9H,5F8U,
,1L9H,5G53,
,1L9H,5GLH,
,1L9H,5GLI,
,1L9H,5IU4,
,1L9H,5IU7,
,1L9H,5IU8,
,1L9H,5IUA,
,1L9H,5IUB,
,1L9H,5JQH,
,1L9H,5JTB,
,1L9H,5K2A,
,1L9H,5K2B,
,1L9H,5K2C,
,1L9H,5K2D,
,1L9H,5KW2,
,1L9H,5L7D,
,1L9H,5L7I,
,1L9H,5LWE,
,1L9H,5MZJ,
,1L9H,5MZP,
,1L9H,5N2R,
,1L9H,5N2S,
,1L9H,5NDD,
,1L9H,5NDZ,
,1L9H,5NJ6,
,1L9H,5NLX,
,1L9H,5NM2,
,1L9H,5NM4,
,1L9H,5NX2,
,1L9H,5O9H,
,1L9H,5OLG,
,1L9H,5OLH,
,1L9H,5OLO,
,1L9H,5OLV,
,1L9H,5OLZ,
,1L9H,5OM1,
,1L9H,5OM4,
,1L9H,5T04,
,1L9H,5T1A,
,1L9H,5TE3,
,1L9H,5TE5,
,1L9H,5TGZ,
,1L9H,5TUD,
,1L9H,5TVN,
,1L9H,5TZR,
,1L9H,5TZY,
,1L9H,5U09,
,1L9H,5UEN,
,1L9H,5UIG,
,1L9H,5UIW,
,1L9H,5UNF,
,1L9H,5UNG,
,1L9H,5UNH,
,1L9H,5UVI,
,1L9H,5UZ7,
,1L9H,5V54,
,1L9H,5V56,
,1L9H,5V57,
,1L9H,5VAI,
,1L9H,5VBL,
,1L9H,5VEW,
,1L9H,5VEX,
,1L9H,5VRA,
,1L9H,5W0P,
,1L9H,5WB1,
,1L9H,5WB2,
,1L9H,5WF5,
,1L9H,5WF6,
,1L9H,5WIU,
,1L9H,5WIV,
,1L9H,5WKT,
,1L9H,5WQC,
,1L9H,5WS3,
,1L9H,5X7D,
,1L9H,5X93,
,1L9H,5XEZ,
,1L9H,5XF1,
,1L9H,5XJM,
,1L9H,5XPR,
,1L9H,5XR8,
,1L9H,5XRA,
,1L9H,5YC8,
,1L9H,5YHL,
,1L9H,5YQZ,
,1L9H,5YWY,
,1L9H,5ZBH,
,1L9H,5ZBQ,
,1L9H,5ZHP,
,1L9H,5ZK3,
,1L9H,5ZK8,
,1L9H,5ZKB,
,1L9H,5ZKC,
,1L9H,5ZKP,
,1L9H,5ZKQ,
,1L9H,6AK3,
,1L9H,6AKX,
,1L9H,6AKY,
,1L9H,6AQF,
,1L9H,6B3J,
,1L9H,6B73,
,1L9H,6BD4,
,1L9H,6BQG,
,1L9H,6BQH,
,1L9H,6C1Q,
,1L9H,6C1R,
,1L9H,6CM4,
,1L9H,6CMO,
,1L9H,6D26,
,1L9H,6D27,
,1L9H,6D9H,
,1L9H,6DDE,
,1L9H,6DDF,
,1L9H,6DRX,
,1L9H,6DRY,
,1L9H,6DRZ,
,1L9H,6DS0,
,1L9H,6E3Y,
,1L9H,6E+59,
,1L9H,6FFH,
,1L9H,6FFI,
,1L9H,6FJ3,
,1L9H,6FK6,
,1L9H,6FK7,
,1L9H,6FK8,
,1L9H,6FK9,
,1L9H,6FKA,
,1L9H,6FKB,
,1L9H,6FKC,
,1L9H,6FKD,
,1L9H,6FUF,
,1L9H,6G79,
,1L9H,6GDG,
,1L9H,6GPS,
,1L9H,6GPX,
,1L9H,6H7J,
,1L9H,6H7L,
,1L9H,6H7M,
,1L9H,6H7N,
,1L9H,6H7O,
,1L9H,6IBL,
,1L9H,6IGK,
,1L9H,6IGL,
,1L9H,6IIU,
,1L9H,6IIV,
,1L9H,6M9T,
,1L9H,6MEO,
,1L9H,6MET,
,1L9H,6MXT,
,1LN6,1F88,
,1LN6,1GZM,
,1LN6,1HZX,
,1LN6,1JFP,
,1LN6,1L9H,
,1LN6,1LN6,
,1LN6,1U19,
,1LN6,2G87,
,1LN6,2HPY,
,1LN6,2I35,
,1LN6,2I36,
,1LN6,2I37,
,1LN6,2J4Y,
,1LN6,2KS9,
,1LN6,2KSA,
,1LN6,2KSB,
,1LN6,2LNL,
,1LN6,2PED,
,1LN6,2R4R,
,1LN6,2R4S,
,1LN6,2RH1,
,1LN6,2VT4,
,1LN6,2X72,
,1LN6,2Y00,
,1LN6,2Y01,
,1LN6,2Y02,
,1LN6,2Y03,
,1LN6,2Y04,
,1LN6,2YCW,
,1LN6,2YCX,
,1LN6,2YCY,
,1LN6,2YCZ,
,1LN6,2YDO,
,1LN6,2YDV,
,1LN6,2Z73,
,1LN6,2ZIY,
,1LN6,3AYM,
,1LN6,3AYN,
,1LN6,3C9L,
,1LN6,3C9M,
,1LN6,3CAP,
,1LN6,3D4S,
,1LN6,3DQB,
,1LN6,3EML,
,1LN6,3KJ6,
,1LN6,3NY8,
,1LN6,3NY9,
,1LN6,3NYA,
,1LN6,3OAX,
,1LN6,3ODU,
,1LN6,3OE0,
,1LN6,3OE6,
,1LN6,3OE8,
,1LN6,3OE9,
,1LN6,3P0G,
,1LN6,3PBL,
,1LN6,3PDS,
,1LN6,3PQR,
,1LN6,3PWH,
,1LN6,3PXO,
,1LN6,3QAK,
,1LN6,3REY,
,1LN6,3RFM,
,1LN6,3RZE,
,1LN6,3SN6,
,1LN6,3UON,
,1LN6,3UZA,
,1LN6,3UZC,
,1LN6,3V2W,
,1LN6,3V2Y,
,1LN6,3VG9,
,1LN6,3VGA,
,1LN6,3VW7,
,1LN6,3ZEV,
,1LN6,3ZPQ,
,1LN6,3ZPR,
,1LN6,4A4M,
,1LN6,4AMI,
,1LN6,4AMJ,
,1LN6,4BEY,
,1LN6,4BEZ,
,1LN6,4BUO,
,1LN6,4BV0,
,1LN6,4BVN,
,1LN6,4BWB,
,1LN6,4DAJ,
,1LN6,4DJH,
,1LN6,4DKL,
,1LN6,4EA3,
,1LN6,4EIY,
,1LN6,4EJ4,
,1LN6,4GBR,
,1LN6,4GPO,
,1LN6,4GRV,
,1LN6,4IAQ,
,1LN6,4IAR,
,1LN6,4IB4,
,1LN6,4J4Q,
,1LN6,4JKV,
,1LN6,4K5Y,
,1LN6,4L6R,
,1LN6,4LDE,
,1LN6,4LDL,
,1LN6,4LDO,
,1LN6,4MBS,
,1LN6,4MQS,
,1LN6,4MQT,
,1LN6,4N4W,
,1LN6,4N6H,
,1LN6,4NC3,
,1LN6,4NTJ,
,1LN6,4O9R,
,1LN6,4OO9,
,1LN6,4OR2,
,1LN6,4PHU,
,1LN6,4PXF,
,1LN6,4PXZ,
,1LN6,4PY0,
,1LN6,4QIM,
,1LN6,4QIN,
,1LN6,4QKX,
,1LN6,4RWA,
,1LN6,4RWD,
,1LN6,4RWS,
,1LN6,4S0V,
,1LN6,4U14,
,1LN6,4U15,
,1LN6,4U16,
,1LN6,4UG2,
,1LN6,4UHR,
,1LN6,4WW3,
,1LN6,4X1H,
,1LN6,4XEE,
,1LN6,4XES,
,1LN6,4XNV,
,1LN6,4XNW,
,1LN6,4XT1,
,1LN6,4XT3,
,1LN6,4YAY,
,1LN6,4Z34,
,1LN6,4Z35,
,1LN6,4Z36,
,1LN6,4Z9G,
,1LN6,4ZJ8,
,1LN6,4ZJC,
,1LN6,4ZUD,
,1LN6,4ZWJ,
,1LN6,5A8E,
,1LN6,5C1M,
,1LN6,5CGC,
,1LN6,5CGD,
,1LN6,5CXV,
,1LN6,5D5A,
,1LN6,5D5B,
,1LN6,5D6L,
,1LN6,5DGY,
,1LN6,5DHG,
,1LN6,5DHH,
,1LN6,5DSG,
,1LN6,5DYS,
,1LN6,5EE7,
,1LN6,5EN0,
,1LN6,5F8U,
,1LN6,5G53,
,1LN6,5GLH,
,1LN6,5GLI,
,1LN6,5IU4,
,1LN6,5IU7,
,1LN6,5IU8,
,1LN6,5IUA,
,1LN6,5IUB,
,1LN6,5JQH,
,1LN6,5JTB,
,1LN6,5K2A,
,1LN6,5K2B,
,1LN6,5K2C,
,1LN6,5K2D,
,1LN6,5KW2,
,1LN6,5L7D,
,1LN6,5L7I,
,1LN6,5LWE,
,1LN6,5MZJ,
,1LN6,5MZP,
,1LN6,5N2R,
,1LN6,5N2S,
,1LN6,5NDD,
,1LN6,5NDZ,
,1LN6,5NJ6,
,1LN6,5NLX,
,1LN6,5NM2,
,1LN6,5NM4,
,1LN6,5NX2,
,1LN6,5O9H,
,1LN6,5OLG,
,1LN6,5OLH,
,1LN6,5OLO,
,1LN6,5OLV,
,1LN6,5OLZ,
,1LN6,5OM1,
,1LN6,5OM4,
,1LN6,5T04,
,1LN6,5T1A,
,1LN6,5TE3,
,1LN6,5TE5,
,1LN6,5TGZ,
,1LN6,5TUD,
,1LN6,5TVN,
,1LN6,5TZR,
,1LN6,5TZY,
,1LN6,5U09,
,1LN6,5UEN,
,1LN6,5UIG,
,1LN6,5UIW,
,1LN6,5UNF,
,1LN6,5UNG,
,1LN6,5UNH,
,1LN6,5UVI,
,1LN6,5UZ7,
,1LN6,5V54,
,1LN6,5V56,
,1LN6,5V57,
,1LN6,5VAI,
,1LN6,5VBL,
,1LN6,5VEW,
,1LN6,5VEX,
,1LN6,5VRA,
,1LN6,5W0P,
,1LN6,5WB1,
,1LN6,5WB2,
,1LN6,5WF5,
,1LN6,5WF6,
,1LN6,5WIU,
,1LN6,5WIV,
,1LN6,5WKT,
,1LN6,5WQC,
,1LN6,5WS3,
,1LN6,5X7D,
,1LN6,5X93,
,1LN6,5XEZ,
,1LN6,5XF1,
,1LN6,5XJM,
,1LN6,5XPR,
,1LN6,5XR8,
,1LN6,5XRA,
,1LN6,5YC8,
,1LN6,5YHL,
,1LN6,5YQZ,
,1LN6,5YWY,
,1LN6,5ZBH,
,1LN6,5ZBQ,
,1LN6,5ZHP,
,1LN6,5ZK3,
,1LN6,5ZK8,
,1LN6,5ZKB,
,1LN6,5ZKC,
,1LN6,5ZKP,
,1LN6,5ZKQ,
,1LN6,6AK3,
,1LN6,6AKX,
,1LN6,6AKY,
,1LN6,6AQF,
,1LN6,6B3J,
,1LN6,6B73,
,1LN6,6BD4,
,1LN6,6BQG,
,1LN6,6BQH,
,1LN6,6C1Q,
,1LN6,6C1R,
,1LN6,6CM4,
,1LN6,6CMO,
,1LN6,6D26,
,1LN6,6D27,
,1LN6,6D9H,
,1LN6,6DDE,
,1LN6,6DDF,
,1LN6,6DRX,
,1LN6,6DRY,
,1LN6,6DRZ,
,1LN6,6DS0,
,1LN6,6E3Y,
,1LN6,6E+59,
,1LN6,6FFH,
,1LN6,6FFI,
,1LN6,6FJ3,
,1LN6,6FK6,
,1LN6,6FK7,
,1LN6,6FK8,
,1LN6,6FK9,
,1LN6,6FKA,
,1LN6,6FKB,
,1LN6,6FKC,
,1LN6,6FKD,
,1LN6,6FUF,
,1LN6,6G79,
,1LN6,6GDG,
,1LN6,6GPS,
,1LN6,6GPX,
,1LN6,6H7J,
,1LN6,6H7L,
,1LN6,6H7M,
,1LN6,6H7N,
,1LN6,6H7O,
,1LN6,6IBL,
,1LN6,6IGK,
,1LN6,6IGL,
,1LN6,6IIU,
,1LN6,6IIV,
,1LN6,6M9T,
,1LN6,6MEO,
,1LN6,6MET,
,1LN6,6MXT,
,1U19,1F88,
,1U19,1GZM,
,1U19,1HZX,
,1U19,1JFP,
,1U19,1L9H,
,1U19,1LN6,
,1U19,1U19,
,1U19,2G87,
,1U19,2HPY,
,1U19,2I35,
,1U19,2I36,
,1U19,2I37,
,1U19,2J4Y,
,1U19,2KS9,
,1U19,2KSA,
,1U19,2KSB,
,1U19,2LNL,
,1U19,2PED,
,1U19,2R4R,
,1U19,2R4S,
,1U19,2RH1,
,1U19,2VT4,
,1U19,2X72,
,1U19,2Y00,
,1U19,2Y01,
,1U19,2Y02,
,1U19,2Y03,
,1U19,2Y04,
,1U19,2YCW,
,1U19,2YCX,
,1U19,2YCY,
,1U19,2YCZ,
,1U19,2YDO,
,1U19,2YDV,
,1U19,2Z73,
,1U19,2ZIY,
,1U19,3AYM,
,1U19,3AYN,
,1U19,3C9L,
,1U19,3C9M,
,1U19,3CAP,
,1U19,3D4S,
,1U19,3DQB,
,1U19,3EML,
,1U19,3KJ6,
,1U19,3NY8,
,1U19,3NY9,
,1U19,3NYA,
,1U19,3OAX,
,1U19,3ODU,
,1U19,3OE0,
,1U19,3OE6,
,1U19,3OE8,
,1U19,3OE9,
,1U19,3P0G,
,1U19,3PBL,
,1U19,3PDS,
,1U19,3PQR,
,1U19,3PWH,
,1U19,3PXO,
,1U19,3QAK,
,1U19,3REY,
,1U19,3RFM,
,1U19,3RZE,
,1U19,3SN6,
,1U19,3UON,
,1U19,3UZA,
,1U19,3UZC,
,1U19,3V2W,
,1U19,3V2Y,
,1U19,3VG9,
,1U19,3VGA,
,1U19,3VW7,
,1U19,3ZEV,
,1U19,3ZPQ,
,1U19,3ZPR,
,1U19,4A4M,
,1U19,4AMI,
,1U19,4AMJ,
,1U19,4BEY,
,1U19,4BEZ,
,1U19,4BUO,
,1U19,4BV0,
,1U19,4BVN,
,1U19,4BWB,
,1U19,4DAJ,
,1U19,4DJH,
,1U19,4DKL,
,1U19,4EA3,
,1U19,4EIY,
,1U19,4EJ4,
,1U19,4GBR,
,1U19,4GPO,
,1U19,4GRV,
,1U19,4IAQ,
,1U19,4IAR,
,1U19,4IB4,
,1U19,4J4Q,
,1U19,4JKV,
,1U19,4K5Y,
,1U19,4L6R,
,1U19,4LDE,
,1U19,4LDL,
,1U19,4LDO,
,1U19,4MBS,
,1U19,4MQS,
,1U19,4MQT,
,1U19,4N4W,
,1U19,4N6H,
,1U19,4NC3,
,1U19,4NTJ,
,1U19,4O9R,
,1U19,4OO9,
,1U19,4OR2,
,1U19,4PHU,
,1U19,4PXF,
,1U19,4PXZ,
,1U19,4PY0,
,1U19,4QIM,
,1U19,4QIN,
,1U19,4QKX,
,1U19,4RWA,
,1U19,4RWD,
,1U19,4RWS,
,1U19,4S0V,
,1U19,4U14,
,1U19,4U15,
,1U19,4U16,
,1U19,4UG2,
,1U19,4UHR,
,1U19,4WW3,
,1U19,4X1H,
,1U19,4XEE,
,1U19,4XES,
,1U19,4XNV,
,1U19,4XNW,
,1U19,4XT1,
,1U19,4XT3,
,1U19,4YAY,
,1U19,4Z34,
,1U19,4Z35,
,1U19,4Z36,
,1U19,4Z9G,
,1U19,4ZJ8,
,1U19,4ZJC,
,1U19,4ZUD,
,1U19,4ZWJ,
,1U19,5A8E,
,1U19,5C1M,
,1U19,5CGC,
,1U19,5CGD,
,1U19,5CXV,
,1U19,5D5A,
,1U19,5D5B,
,1U19,5D6L,
,1U19,5DGY,
,1U19,5DHG,
,1U19,5DHH,
,1U19,5DSG,
,1U19,5DYS,
,1U19,5EE7,
,1U19,5EN0,
,1U19,5F8U,
,1U19,5G53,
,1U19,5GLH,
,1U19,5GLI,
,1U19,5IU4,
,1U19,5IU7,
,1U19,5IU8,
,1U19,5IUA,
,1U19,5IUB,
,1U19,5JQH,
,1U19,5JTB,
,1U19,5K2A,
,1U19,5K2B,
,1U19,5K2C,
,1U19,5K2D,
,1U19,5KW2,
,1U19,5L7D,
,1U19,5L7I,
,1U19,5LWE,
,1U19,5MZJ,
,1U19,5MZP,
,1U19,5N2R,
,1U19,5N2S,
,1U19,5NDD,
,1U19,5NDZ,
,1U19,5NJ6,
,1U19,5NLX,
,1U19,5NM2,
,1U19,5NM4,
,1U19,5NX2,
,1U19,5O9H,
,1U19,5OLG,
,1U19,5OLH,
,1U19,5OLO,
,1U19,5OLV,
,1U19,5OLZ,
,1U19,5OM1,
,1U19,5OM4,
,1U19,5T04,
,1U19,5T1A,
,1U19,5TE3,
,1U19,5TE5,
,1U19,5TGZ,
,1U19,5TUD,
,1U19,5TVN,
,1U19,5TZR,
,1U19,5TZY,
,1U19,5U09,
,1U19,5UEN,
,1U19,5UIG,
,1U19,5UIW,
,1U19,5UNF,
,1U19,5UNG,
,1U19,5UNH,
,1U19,5UVI,
,1U19,5UZ7,
,1U19,5V54,
,1U19,5V56,
,1U19,5V57,
,1U19,5VAI,
,1U19,5VBL,
,1U19,5VEW,
,1U19,5VEX,
,1U19,5VRA,
,1U19,5W0P,
,1U19,5WB1,
,1U19,5WB2,
,1U19,5WF5,
,1U19,5WF6,
,1U19,5WIU,
,1U19,5WIV,
,1U19,5WKT,
,1U19,5WQC,
,1U19,5WS3,
,1U19,5X7D,
,1U19,5X93,
,1U19,5XEZ,
,1U19,5XF1,
,1U19,5XJM,
,1U19,5XPR,
,1U19,5XR8,
,1U19,5XRA,
,1U19,5YC8,
,1U19,5YHL,
,1U19,5YQZ,
,1U19,5YWY,
,1U19,5ZBH,
,1U19,5ZBQ,
,1U19,5ZHP,
,1U19,5ZK3,
,1U19,5ZK8,
,1U19,5ZKB,
,1U19,5ZKC,
,1U19,5ZKP,
,1U19,5ZKQ,
,1U19,6AK3,
,1U19,6AKX,
,1U19,6AKY,
,1U19,6AQF,
,1U19,6B3J,
,1U19,6B73,
,1U19,6BD4,
,1U19,6BQG,
,1U19,6BQH,
,1U19,6C1Q,
,1U19,6C1R,
,1U19,6CM4,
,1U19,6CMO,
,1U19,6D26,
,1U19,6D27,
,1U19,6D9H,
,1U19,6DDE,
,1U19,6DDF,
,1U19,6DRX,
,1U19,6DRY,
,1U19,6DRZ,
,1U19,6DS0,
,1U19,6E3Y,
,1U19,6E+59,
,1U19,6FFH,
,1U19,6FFI,
,1U19,6FJ3,
,1U19,6FK6,
,1U19,6FK7,
,1U19,6FK8,
,1U19,6FK9,
,1U19,6FKA,
,1U19,6FKB,
,1U19,6FKC,
,1U19,6FKD,
,1U19,6FUF,
,1U19,6G79,
,1U19,6GDG,
,1U19,6GPS,
,1U19,6GPX,
,1U19,6H7J,
,1U19,6H7L,
,1U19,6H7M,
,1U19,6H7N,
,1U19,6H7O,
,1U19,6IBL,
,1U19,6IGK,
,1U19,6IGL,
,1U19,6IIU,
,1U19,6IIV,
,1U19,6M9T,
,1U19,6MEO,
,1U19,6MET,
,1U19,6MXT,
,2G87,1F88,
,2G87,1GZM,
,2G87,1HZX,
,2G87,1JFP,
,2G87,1L9H,
,2G87,1LN6,
,2G87,1U19,
,2G87,2G87,
,2G87,2HPY,
,2G87,2I35,
,2G87,2I36,
,2G87,2I37,
,2G87,2J4Y,
,2G87,2KS9,
,2G87,2KSA,
,2G87,2KSB,
,2G87,2LNL,
,2G87,2PED,
,2G87,2R4R,
,2G87,2R4S,
,2G87,2RH1,
,2G87,2VT4,
,2G87,2X72,
,2G87,2Y00,
,2G87,2Y01,
,2G87,2Y02,
,2G87,2Y03,
,2G87,2Y04,
,2G87,2YCW,
,2G87,2YCX,
,2G87,2YCY,
,2G87,2YCZ,
,2G87,2YDO,
,2G87,2YDV,
,2G87,2Z73,
,2G87,2ZIY,
,2G87,3AYM,
,2G87,3AYN,
,2G87,3C9L,
,2G87,3C9M,
,2G87,3CAP,
,2G87,3D4S,
,2G87,3DQB,
,2G87,3EML,
,2G87,3KJ6,
,2G87,3NY8,
,2G87,3NY9,
,2G87,3NYA,
,2G87,3OAX,
,2G87,3ODU,
,2G87,3OE0,
,2G87,3OE6,
,2G87,3OE8,
,2G87,3OE9,
,2G87,3P0G,
,2G87,3PBL,
,2G87,3PDS,
,2G87,3PQR,
,2G87,3PWH,
,2G87,3PXO,
,2G87,3QAK,
,2G87,3REY,
,2G87,3RFM,
,2G87,3RZE,
,2G87,3SN6,
,2G87,3UON,
,2G87,3UZA,
,2G87,3UZC,
,2G87,3V2W,
,2G87,3V2Y,
,2G87,3VG9,
,2G87,3VGA,
,2G87,3VW7,
,2G87,3ZEV,
,2G87,3ZPQ,
,2G87,3ZPR,
,2G87,4A4M,
,2G87,4AMI,
,2G87,4AMJ,
,2G87,4BEY,
,2G87,4BEZ,
,2G87,4BUO,
,2G87,4BV0,
,2G87,4BVN,
,2G87,4BWB,
,2G87,4DAJ,
,2G87,4DJH,
,2G87,4DKL,
,2G87,4EA3,
,2G87,4EIY,
,2G87,4EJ4,
,2G87,4GBR,
,2G87,4GPO,
,2G87,4GRV,
,2G87,4IAQ,
,2G87,4IAR,
,2G87,4IB4,
,2G87,4J4Q,
,2G87,4JKV,
,2G87,4K5Y,
,2G87,4L6R,
,2G87,4LDE,
,2G87,4LDL,
,2G87,4LDO,
,2G87,4MBS,
,2G87,4MQS,
,2G87,4MQT,
,2G87,4N4W,
,2G87,4N6H,
,2G87,4NC3,
,2G87,4NTJ,
,2G87,4O9R,
,2G87,4OO9,
,2G87,4OR2,
,2G87,4PHU,
,2G87,4PXF,
,2G87,4PXZ,
,2G87,4PY0,
,2G87,4QIM,
,2G87,4QIN,
,2G87,4QKX,
,2G87,4RWA,
,2G87,4RWD,
,2G87,4RWS,
,2G87,4S0V,
,2G87,4U14,
,2G87,4U15,
,2G87,4U16,
,2G87,4UG2,
,2G87,4UHR,
,2G87,4WW3,
,2G87,4X1H,
,2G87,4XEE,
,2G87,4XES,
,2G87,4XNV,
,2G87,4XNW,
,2G87,4XT1,
,2G87,4XT3,
,2G87,4YAY,
,2G87,4Z34,
,2G87,4Z35,
,2G87,4Z36,
,2G87,4Z9G,
,2G87,4ZJ8,
,2G87,4ZJC,
,2G87,4ZUD,
,2G87,4ZWJ,
,2G87,5A8E,
,2G87,5C1M,
,2G87,5CGC,
,2G87,5CGD,
,2G87,5CXV,
,2G87,5D5A,
,2G87,5D5B,
,2G87,5D6L,
,2G87,5DGY,
,2G87,5DHG,
,2G87,5DHH,
,2G87,5DSG,
,2G87,5DYS,
,2G87,5EE7,
,2G87,5EN0,
,2G87,5F8U,
,2G87,5G53,
,2G87,5GLH,
,2G87,5GLI,
,2G87,5IU4,
,2G87,5IU7,
,2G87,5IU8,
,2G87,5IUA,
,2G87,5IUB,
,2G87,5JQH,
,2G87,5JTB,
,2G87,5K2A,
,2G87,5K2B,
,2G87,5K2C,
,2G87,5K2D,
,2G87,5KW2,
,2G87,5L7D,
,2G87,5L7I,
,2G87,5LWE,
,2G87,5MZJ,
,2G87,5MZP,
,2G87,5N2R,
,2G87,5N2S,
,2G87,5NDD,
,2G87,5NDZ,
,2G87,5NJ6,
,2G87,5NLX,
,2G87,5NM2,
,2G87,5NM4,
,2G87,5NX2,
,2G87,5O9H,
,2G87,5OLG,
,2G87,5OLH,
,2G87,5OLO,
,2G87,5OLV,
,2G87,5OLZ,
,2G87,5OM1,
,2G87,5OM4,
,2G87,5T04,
